gene_callers_id	KDe747HP	KMy817HP
0	4.833333333333333	10.161290322580646
1	19.39549839228296	40.205298013245034
2	13.923295454545455	33.92524916943522
3	13.721359940872135	42.87242524916944
4	26.13583138173302	47.502604166666664
5	41.625482625482626	96.32777777777778
6	30.67024128686327	65.53083109919571
7	18.617234468937877	57.41978021978022
8	21.562666666666665	59.63718820861678
9	14.193717277486911	54.19315068493151
10	5.022388059701493	19.869565217391305
11	4.302564102564102	4.824324324324325
12	0.0	0.0
13	0.0	0.0
14	0.0	0.0
15	10.575581395348838	5.522988505747127
16	63.02153846153846	64.09774436090225
17	68.8526119402985	107.344
18	85.30592734225621	142.63291139240508
19	96.15544041450777	157.2793388429752
20	104.1652397260274	158.03933566433565
21	83.46712802768167	128.95421245421247
22	134.81592039800995	228.6872427983539
23	101.2494623655914	152.03703703703704
24	110.14501679731244	149.7489932885906
25	98.66666666666667	188.75460122699386
26	47.49671052631579	41.761744966442954
27	47.0594262295082	29.347826086956523
28	95.92599620493358	166.12770137524558
29	92.476	159.2204724409449
30	103.26636904761905	150.2046332046332
31	83.77880184331798	149.07321274763135
32	102.57575757575758	144.8841463414634
33	82.75039745627981	107.46899841017488
34	98.7284659557014	168.4445283018868
35	98.72239747634069	155.3277925531915
36	114.31362889983579	157.28372093023256
37	98.02477876106195	160.6629213483146
38	106.67162790697674	190.90517998244073
39	118.87909319899245	207.38251986379115
40	132.15594329334786	196.7548209366391
41	271.0	522.3639143730887
42	132.95622688039458	217.9444783404515
43	115.09587020648968	169.86493506493505
44	88.26457399103138	119.48952879581152
45	111.66803840877915	140.23611111111111
46	118.61127895266868	146.80933333333334
47	100.35244161358811	152.93246187363835
48	99.27690700104493	169.99475890985326
49	239.52173913043478	349.4938440492476
50	100.05405405405405	159.93067226890756
51	114.98383084577114	164.13438256658597
52	131.93660185967877	255.7313182199832
53	348.53609341825904	753.2537154989384
54	98.79571663920923	154.03735632183907
55	95.65234124438743	148.0070287539936
56	16.251256281407034	12.278708133971293
57	17.796146044624745	10.951096121416526
58	22.38562874251497	11.056224899598394
59	21.896995708154506	14.857308584686775
60	17.82306830907055	10.694576593720267
61	106.69221105527639	161.76517412935323
62	104.82520325203252	157.21162280701753
63	131.45169946332737	200.64166666666668
64	98.9458413926499	139.22222222222223
65	126.01497005988024	174.65202702702703
66	98.36854460093896	158.94170403587444
67	93.16907514450867	152.92088998763907
68	14.917426273458444	9.955518945634267
69	15.407194244604316	10.16984126984127
70	78.25045372050816	54.62838915470494
71	78.97191574724172	53.31639501438159
72	88.31144465290807	76.30961538461538
73	86.01384083044982	102.4080370942813
74	100.5168	142.57672849915684
75	63.59949937421777	58.07253886010363
76	56.94901610017889	43.144385026737964
77	69.33864760857614	44.739653875094056
78	60.43867243867244	45.85144312393888
79	63.180392156862744	36.20899470899471
80	68.47727272727273	41.47560975609756
81	52.02	41.314893617021276
82	61.4300441826215	39.35532233883058
83	67.46528497409327	45.679089026915115
84	61.322961373390555	56.37306843267108
85	61.389558232931726	50.01606425702811
86	64.61105424769703	45.88112617309697
87	58.764779874213836	35.70938628158845
88	65.932	78.35493827160494
89	89.17328519855596	124.23726114649682
90	90.01413881748071	123.49049429657795
91	105.1076923076923	167.53452115812917
92	106.11632270168856	152.1281407035176
93	98.33566433566433	158.9262048192771
94	111.2875	188.18849840255592
95	114.9251968503937	196.4490616621984
96	162.8866126727013	215.60171919770772
97	110.73160173160173	179.76262626262627
98	112.52185089974293	171.03778337531486
99	161.29508196721312	239.80357142857142
100	115.25675675675676	147.6198347107438
101	104.58957654723127	145.12593703148426
102	108.50585480093677	150.82669322709162
103	104.89726918075422	170.64503311258278
104	98.38004750593824	157.98673100120627
105	107.75229357798165	158.0875
106	143.2377240841777	247.2573007103394
107	123.01910828025478	164.9111111111111
108	104.10921501706484	154.54
