gene_cluster_id	Pangenome	Environment	Enviro_Specific
GC_00001124	multilineage	NA	 
GC_00001125	multilineage	NA	 
GC_00001139	multilineage	NA	 
GC_00001141	multilineage	NA	 
GC_00001156	multilineage	NA	 
GC_00001170	multilineage	NA	 
GC_00001173	multilineage	NA	 
GC_00001174	multilineage	NA	 
GC_00001176	multilineage	NA	 
GC_00001180	multilineage	NA	 
GC_00001181	multilineage	NA	 
GC_00001182	multilineage	NA	 
GC_00001183	multilineage	NA	 
GC_00001184	multilineage	NA	 
GC_00001194	multilineage	NA	 
GC_00001195	multilineage	NA	 
GC_00001196	multilineage	NA	 
GC_00001197	multilineage	NA	 
GC_00001198	multilineage	NA	 
GC_00001199	multilineage	NA	 
GC_00001200	multilineage	NA	 
GC_00001202	multilineage	NA	 
GC_00001203	multilineage	NA	 
GC_00001204	multilineage	NA	 
GC_00001205	multilineage	NA	 
GC_00001207	multilineage	NA	 
GC_00001208	multilineage	NA	 
GC_00001209	multilineage	NA	 
GC_00001211	multilineage	NA	 
GC_00001213	multilineage	NA	 
GC_00001224	multilineage	NA	 
GC_00001364	multilineage	NA	 
GC_00001366	multilineage	NA	 
GC_00001368	multilineage	NA	 
GC_00001369	multilineage	NA	 
GC_00001370	multilineage	NA	 
GC_00001439	multilineage	NA	 
GC_00001454	multilineage	NA	 
GC_00001476	multilineage	NA	 
GC_00001480	multilineage	NA	 
GC_00001514	multilineage	Coastal	multilineage_Coastal
GC_00001529	multilineage	Coastal	multilineage_Coastal
GC_00001537	multilineage	NA	 
GC_00001538	multilineage	NA	 
GC_00001542	multilineage	NA	 
GC_00001579	multilineage	Offshore	multilineage_Offshore
GC_00001650	multilineage	Offshore	multilineage_Offshore
GC_00001654	multilineage	Offshore	multilineage_Offshore
GC_00001657	multilineage	Offshore	multilineage_Offshore
GC_00001658	multilineage	Offshore	multilineage_Offshore
GC_00001659	multilineage	Rare	multilineage_Rare
GC_00001661	multilineage	Coastal	multilineage_Coastal
GC_00001674	multilineage	Coastal	multilineage_Coastal
GC_00001679	multilineage	Offshore	multilineage_Offshore
GC_00001681	multilineage	Coastal	multilineage_Coastal
GC_00001729	multilineage	Rare	multilineage_Rare
GC_00001733	multilineage	Offshore	multilineage_Offshore
GC_00001750	multilineage	Offshore	multilineage_Offshore
GC_00001752	multilineage	Offshore	multilineage_Offshore
GC_00001754	multilineage	Offshore	multilineage_Offshore
GC_00001760	multilineage	Offshore	multilineage_Offshore
GC_00001764	multilineage	Offshore	multilineage_Offshore
GC_00001765	multilineage	Offshore	multilineage_Offshore
GC_00001768	multilineage	Offshore	multilineage_Offshore
GC_00001774	multilineage	Offshore	multilineage_Offshore
GC_00001779	multilineage	Offshore	multilineage_Offshore
GC_00001781	multilineage	Offshore	multilineage_Offshore
GC_00001782	multilineage	Offshore	multilineage_Offshore
GC_00001784	multilineage	Offshore	multilineage_Offshore
GC_00001789	multilineage	Offshore	multilineage_Offshore
GC_00001792	multilineage	Offshore	multilineage_Offshore
GC_00001795	multilineage	Offshore	multilineage_Offshore
GC_00001798	multilineage	Offshore	multilineage_Offshore
GC_00001800	multilineage	Offshore	multilineage_Offshore
GC_00001803	multilineage	Offshore	multilineage_Offshore
GC_00001804	multilineage	Offshore	multilineage_Offshore
GC_00001859	multilineage	Offshore	multilineage_Offshore
GC_00001873	multilineage	Offshore	multilineage_Offshore
GC_00001877	multilineage	Offshore	multilineage_Offshore
GC_00001897	multilineage	Offshore	multilineage_Offshore
GC_00001898	multilineage	Offshore	multilineage_Offshore
GC_00001904	multilineage	Offshore	multilineage_Offshore
GC_00001908	multilineage	Offshore	multilineage_Offshore
GC_00001911	multilineage	Offshore	multilineage_Offshore
GC_00002004	multilineage	Offshore	multilineage_Offshore
GC_00002016	multilineage	Offshore	multilineage_Offshore
GC_00002256	multilineage	Offshore	multilineage_Offshore
GC_00002258	multilineage	Offshore	multilineage_Offshore
GC_00002261	multilineage	Rare	multilineage_Rare
GC_00002263	multilineage	Offshore	multilineage_Offshore
GC_00002267	multilineage	Offshore	multilineage_Offshore
GC_00002269	multilineage	Offshore	multilineage_Offshore
GC_00002270	multilineage	Offshore	multilineage_Offshore
GC_00002271	multilineage	Offshore	multilineage_Offshore
GC_00002273	multilineage	Offshore	multilineage_Offshore
GC_00002277	multilineage	Offshore	multilineage_Offshore
GC_00002286	multilineage	Offshore	multilineage_Offshore
GC_00002287	multilineage	Offshore	multilineage_Offshore
GC_00002290	multilineage	Offshore	multilineage_Offshore
GC_00002292	multilineage	Offshore	multilineage_Offshore
GC_00002296	multilineage	Offshore	multilineage_Offshore
